User,Date,Text,sentiment
Mike_Pence,6/28/20 18:26,RT @TeamTrump: Vice President @Mike_Pence: America stands with Israel! https://t.co/PuwGq4uiuV,"('neg', 1.0)"
Mike_Pence,6/28/20 18:26,"RT @TeamTrump: Vice President @Mike_Pence: From DAY ONE, President @realDonaldTrump has protected freedoms for all Americans https://t.co/i…","('neg', 1.0)"
Mike_Pence,6/28/20 16:15,RT @robertjeffress: Our Celebrate Freedom Sunday service is LIVE now on https://t.co/xvpkucVPll! https://t.co/y2WOaNakSb,"('neg', 1.0)"
Mike_Pence,6/28/20 16:15,Nearly half of those testing positive are Americans under the age of 35 and those that are requiring to be hospitalized is significantly lower than it was two months ago. https://t.co/PS1rbe0NdX,"('neg', 1.0)"
Mike_Pence,6/28/20 15:58,"We will continue to support America’s Governors as we see cases increase, particularly in states across the Sun Belt. https://t.co/azDRqlvqS0","('pos', 1.0)"
Mike_Pence,6/28/20 15:57,"Because of the leadership of President @realDonaldTrump, our partnership with America’s Governors, and the innovation of our public and private partners, we are testing hundreds of thousands of Americans a day and we are in a much better place today to respond to outbreaks. https://t.co/Gl50kwPllP","('neg', 1.0)"
Mike_Pence,6/28/20 15:52,"Just landed in the great state of Texas with @SecretaryCarson and @JohnCornyn!

Tune in for Celebrate Freedom Sunday at First Baptist Dallas: https://t.co/K7p12LwkyB","('pos', 1.0)"
Mike_Pence,6/28/20 14:37,RT @robertjeffress: Watch my interview from @foxandfriends where I discuss Vice President Pence's address to First Baptist Dallas. https://…,"('neg', 1.0)"
Mike_Pence,6/28/20 13:17,RT @realDonaldTrump: Have a good time this morning at First Baptist Dallas Church. The wonderful Pastor @robertjeffress will be joined by o…,"('pos', 1.0)"
Mike_Pence,6/28/20 12:45,"Heading to Dallas, TX today with @SecretaryCarson and @JohnCornyn for Celebrate Freedom Sunday at First Baptist Dallas with @robertjeffress! https://t.co/juWyJpZtJ1","('neg', 1.0)"
Mike_Pence,6/27/20 20:47,RT @robertjeffress: Join First Dallas for our Celebrate Freedom Sunday TOMORROW at 10:45am CT with special guest Vice President Mike Pence!…,"('neg', 0.8)"
Mike_Pence,6/27/20 19:35,RT @SecondLady: On #PTSDAwarenessDay it is important to recognize those who struggle and find ways that will help them heal. #ArtTherapy pr…,"('pos', 1.0)"
Mike_Pence,6/27/20 11:57,RT @WhiteHouse: The 430+ companies who have signed the Pledge to America’s Workers are helping strengthen our economy and restore hopeful f…,"('pos', 1.0)"
Mike_Pence,6/27/20 11:57,"RT @WhiteHouse: President @realDonaldTrump has signed an executive order to ensure anyone that destroys or vandalizes a monument, memorial,…","('neg', 0.6)"
Mike_Pence,6/26/20 23:57,Had the opportunity to speak to our amazing Trump Team Leaders today! Thank you to all our volunteers that are fighting to Make America Great Again in their communities! Join our next call by signing-up to become a Trump Team Leader. #MAGA #LeadRight https://t.co/0BiixITfjN,"('pos', 1.0)"
Mike_Pence,6/26/20 22:39,"Congratulations to @AstroBehnken, @Astro_Doug, and @Astro_Seal on a successful spacewalk to begin work updating @Space_Station’s electrical power system. America is proud of you!","('pos', 1.0)"
Mike_Pence,6/26/20 21:18,"RT @SecondLady: June is #GreatOutdoorsMonth and our Nation's parks provide us with incredible places to explore, such as @RockyNPS. Thank y…","('pos', 1.0)"
Mike_Pence,6/26/20 21:17,RT @TeamTrump: Vice President @Mike_Pence's message to younger Americans https://t.co/jC7Swe6oA8,"('neg', 1.0)"
Mike_Pence,6/26/20 21:08,"Everyone, everywhere, can implement the guidelines for all phases—at home, at work and in your community. With the coorperation of the American people, we can protect our most vulnerable and safely reopen America. https://t.co/eC0kvbXabO","('pos', 1.0)"
Mike_Pence,6/26/20 21:03,"The progress we’ve made in New York, New Jersey &amp; New Orleans, areas that were once deeply impacted by the Coronavirus, is a result the efforts of those in each state cooperating with federal government &amp; local authorities as well as the hard work of our great healthcare workers. https://t.co/ykw1ceSp08","('pos', 0.8)"
Mike_Pence,6/26/20 21:01,"We express our sympathies and deepest condolences to all the families who have lost loved ones. While we grieve the loss of every American life, because just one is too many, we remain hopeful as fatalities decline across the Country. https://t.co/mPeOVlptWl","('pos', 1.0)"
Mike_Pence,6/26/20 20:49,"Because of what the American people have done, we slowed the spread, we flattened the curve and we saved lives.","('neg', 1.0)"
Mike_Pence,6/26/20 20:49,"By calling on the American people to embrace the mitigation efforts put forth by President @realDonaldTrump and America’s Governors, our best scientists believed that we could reduce the number of American fatalities to a number ranging between 100,000 and 240,000. https://t.co/6Gt6PFwUOH","('pos', 1.0)"
Mike_Pence,6/26/20 20:44,"We have exponentially scaled testing capacity by partnering with the private sector and cutting regulatory red tape to go from fewer than 1,000 tests on February 26 to over 30 MILLION tests performed to date. https://t.co/ym8UJsLGvk","('neg', 1.0)"
Mike_Pence,6/26/20 19:18,RT @TeamTrump: Vice President @Mike_Pence: “President @realDonaldTrump and I couldn’t be more grateful for the partnership we’ve forged wit…,"('pos', 0.8)"
Mike_Pence,6/26/20 18:31,RT @TeamTrump: Vice President @Mike_Pence: No American who needed a ventilator has been denied a ventilator https://t.co/rZq1xsiJBe,"('neg', 1.0)"
Mike_Pence,6/26/20 18:30,RT @TeamTrump: Vice President @Mike_Pence: The Federal Government has no outstanding request from any state for medical supplies https://t.…,"('pos', 0.8)"
Mike_Pence,6/26/20 16:39,https://t.co/qDPEQplKWH,"('neg', 1.0)"
Mike_Pence,6/26/20 15:05,RT @HHSGov: LIVE AT 12:30 PM ET: The @WhiteHouse #Coronavirus Task Force holds a briefing at the Department of Health and Human Services. T…,"('neg', 1.0)"
Mike_Pence,6/26/20 02:53,"RT @realDonaldTrump: I was honored to be in Wisconsin today, on the edge of beautiful Lake Michigan, with the legendary workers of Marinett…","('pos', 0.6)"
Mike_Pence,6/26/20 01:31,"RT @WhiteHouse: Vice President @Mike_Pence has been on the move this week, meeting with citizens to discuss important issues such as school…","('pos', 0.8)"
Mike_Pence,6/26/20 00:54,RT @WhiteHouse: The President and First Lady participated in a wreath-laying ceremony and greeted veterans at the Korean War Memorial this…,"('neg', 1.0)"
Mike_Pence,6/26/20 00:46,RT @SecondLady: https://t.co/w2m5pUVaEi,"('neg', 1.0)"
Mike_Pence,6/26/20 00:45,"RT @senrobportman: Thank you @Mike_Pence for attending today’s event! Very grateful for the admin’s unwavering support for Lordstown. 

I'm…","('pos', 1.0)"
Mike_Pence,6/25/20 22:54,RT @SecondLady: Enjoyed thanking @NatlParkService employees for their important work on safely reopening @RockyNPS &amp; highlighting the many…,"('pos', 1.0)"
Mike_Pence,6/25/20 22:54,RT @SecondLady: It is great to be at beautiful @RockyNPS enjoying the great outdoors!🏞 Nature is good medicine and offers many #MentalHealt…,"('pos', 1.0)"
Mike_Pence,6/25/20 22:21,"RT @WhiteHouse: Today represents a victory for Wisconsin, for our military, and for the entire Nation. 🇺🇸 https://t.co/2XoJaPXxqp","('neg', 0.6)"
Mike_Pence,6/25/20 22:21,"RT @WhiteHouse: ""This contract will support your 1,500 full-time employees, and it will also enable you to hire another 1,000 people all ac…","('neg', 1.0)"
Mike_Pence,6/25/20 22:20,The men and women of @LordstownMotors are a perfect example of the great comeback we’re seeing all across America! They are American workers turning American steel into American trucks and we couldn’t be more proud! 🇺🇸 https://t.co/Cu5mDVErgr,"('pos', 1.0)"
Mike_Pence,6/25/20 22:10,RT @WhiteHouse: LIVE: President Trump delivers remarks at Fincantieri Marinette Marine https://t.co/D8UIY7BUJi,"('neg', 1.0)"
Mike_Pence,6/25/20 19:54,RT @SecBrouillette: American innovation is thriving and industry is booming under President @realDonaldTrump! Grateful to join VP @Mike_Pen…,"('neg', 1.0)"
Mike_Pence,6/25/20 19:52,"RT @markknoller: “We stand with the men and women of law enforcement,” said VP Pence in remarks to officers at Youngstown, Ohio P.D. Assure…","('neg', 1.0)"
Mike_Pence,6/25/20 19:52,"Proud to stand with the men &amp; women of Law Enforcement &amp; Community Leaders at the Youngstown Police Department today. We’re Not Going to Defund the Police, We’re going to improve public safety and continue to work to improve the lives of African Americans across this Nation. https://t.co/G8w6QMQXtR","('neg', 0.8)"
Mike_Pence,6/25/20 19:25,"On this 70th Anniversary of the start of the Korean War, we honor those who fought &amp; served, like my late father, Lt. Edward J. Pence, and We especially remember those who paid the ultimate sacrifice in defense of Freedom. God bless our fallen &amp; all the Heroes of the Korean War🇺🇸 https://t.co/CpzaMxL0bc","('neg', 1.0)"
Mike_Pence,6/25/20 19:24,RT @DeptofDefense: Today marks the 70th anniversary of the #KoreanWar. More than 1.5 million Americans served in South Korea’s three-year w…,"('pos', 1.0)"
Mike_Pence,6/25/20 19:24,RT @WhiteHouse: President @realDonaldTrump and @FLOTUS just visited the Korean War Veterans Memorial to commemorate the 70th anniversary of…,"('pos', 0.6)"
Mike_Pence,6/25/20 18:44,Riding in style in the Endurance at @LordstownMotors! https://t.co/o90ky2qrA1,"('neg', 1.0)"
Mike_Pence,6/25/20 18:31,RT @RepHagan: Honored to welcome our friend Vice President @Mike_Pence  to NE Ohio for the reveal of @LordstownMotors cutting edge electric…,"('pos', 0.6)"
Mike_Pence,6/25/20 18:25,"As the Transition to Greatness forges on, with President @realDonaldTrump in the @WhiteHouse and with great hardworking Americans like the ones at @LordstownMotors, we will Open Up America Again and we will thrive! The best is yet to come! https://t.co/3ciP5HK2Wf","('pos', 1.0)"
Mike_Pence,6/25/20 18:24,"RT @TeamTrump: Vice President @Mike_Pence: ""Today is a new beginning for Lordstown, and it's a new day of leadership in electric vehicles i…","('neg', 0.6)"
Mike_Pence,6/25/20 18:23,RT @LordstownMotors: The Endurance has arrived. #RideWithLordstown https://t.co/iQxzMZ5iHg,"('neg', 1.0)"
Mike_Pence,6/25/20 18:23,"On every single promise made to the people of Ohio, President @realDonaldTrump DELIVERED. We have cut taxes, roll back red tape, created millions of jobs, and unleashed American energy! https://t.co/cgObSmkxYN","('neg', 0.8)"
Mike_Pence,6/25/20 18:22,"Amazing day at @LordstownMotors for the unveiling of the first fully electric pickup truck on the market in the United States, the Endurance! The innovation and hard work that went into creating this American-made truck is incredible! https://t.co/Gq0r2GOBsI","('pos', 1.0)"
Mike_Pence,6/25/20 17:10,"RT @TeamTrump: Vice President @Mike_Pence: ""Today is one more example of President @realDonaldTrump's commitment to make American manufactu…","('neg', 1.0)"
Mike_Pence,6/25/20 17:10,"RT @TeamTrump: Vice President @Mike_Pence: ""On every single promise, President @realDonaldTrump delivered for the people of Ohio, and the p…","('neg', 1.0)"
Mike_Pence,6/25/20 17:10,RT @RepBillJohnson: I'm glad that @VP is visiting the Mahoning Valley today to witness all the hard work our community has put into releasi…,"('neg', 1.0)"
Mike_Pence,6/25/20 16:48,Watch LIVE: Remarks from @LordstownMotors on Opening Up America Again! https://t.co/m4TON2GG6L,"('neg', 1.0)"
Mike_Pence,6/25/20 16:36,RT @LordstownMotors: We are about to make automotive history. Meet the Lordstown Endurance LIVE today: https://t.co/8dda0Pb6le https://t.co…,"('neg', 1.0)"
Mike_Pence,6/25/20 15:24,Just landed in the Buckeye State! Heading to @LordstownMotors for the unveiling of their new electric pickup truck! https://t.co/uwRY1prdTK,"('neg', 0.6)"
Mike_Pence,6/25/20 14:28,"RT @SecBrouillette: It’s an awesome day to visit “Voltage Valley” in Ohio and I am honored to join VP @Mike_Pence. Today, we’ll get to see…","('pos', 1.0)"
Mike_Pence,6/25/20 14:28,Wheels up to Ohio with @SecBrouillette to visit @LordstownMotors! President @realDonaldTrump has unleashed American energy as production soars to new heights under his decisive leadership! https://t.co/HX41H3jfJo,"('neg', 1.0)"
Mike_Pence,6/25/20 01:02,"RT @WhiteHouse: The United States and Poland share a longstanding strategic relationship firmly rooted in shared values of freedom, the rul…","('pos', 1.0)"
Mike_Pence,6/25/20 00:01,RT @WhiteHouse: Achieving the best outcomes for vulnerable children and families in America is a priority for both President @realDonaldTru…,"('pos', 1.0)"
Mike_Pence,6/24/20 23:25,RT @SecondLady: Looking forward to visiting Colorado tomorrow with @DepSecMac! Excited to highlight the important #MentalHealth benefits of…,"('pos', 1.0)"
Mike_Pence,6/24/20 23:09,"MUST WATCH: @SenatorTimScott lays out decades of failed Democrat policies and highlights how Republicans are working to meet this moment with real, concrete solutions.
 
Full remarks: https://t.co/doQRjASW5m https://t.co/XfGGqs1wjd","('neg', 0.8)"
Mike_Pence,6/24/20 22:57,"While the Democrats want to hamstring law enforcement and defund the police, Republicans have sought real solutions.
 
The Democrats' obstruction on the floor this morning is unconscionable and demonstrates their preference for defunding the police rather than real reform.","('neg', 0.6)"
Mike_Pence,6/24/20 22:39,"RT @WhiteHouse: Today, President @realDonaldTrump took action to help ensure that children in America's foster care system receive the supp…","('pos', 1.0)"
Mike_Pence,6/24/20 22:39,"Today, President @realDonaldTrump signed a historic child welfare executive order, bringing all adoption partners to the table, including faith-based organizations &amp; houses of worship, to support our goal of creating a permanent &amp; safe home for every child waiting in foster care.","('pos', 1.0)"
Mike_Pence,6/24/20 22:21,RT @realDonaldTrump: https://t.co/uVyINiSqH0,"('neg', 1.0)"
Mike_Pence,6/24/20 20:43,RT @SecondLady: Wonderful hosting military families at the @VP Residence yesterday in celebration of National Pollinator Week. Children wer…,"('pos', 0.8)"
Mike_Pence,6/24/20 18:57,RT @WhiteHouse: President @realDonaldTrump just welcomed President @AndrzejDuda of Poland to the Oval Office! https://t.co/z6F2sbZKmF,"('neg', 1.0)"
Mike_Pence,6/24/20 18:10,"RT @WhiteHouse: This afternoon, President @realDonaldTrump welcomes President @AndrzejDuda of Poland to the White House! https://t.co/CblrS…","('neg', 1.0)"
Mike_Pence,6/24/20 16:33,RT @WhiteHouse: BREAKING: The Senate just confirmed President @realDonaldTrump's 200th judicial nominee! https://t.co/zniCwkEexW,"('neg', 1.0)"
Mike_Pence,6/24/20 16:28,The Senate just confirmed the 200th judge under President @realDonaldTrump! These judges will leave a lasting legacy as they protect the God-given liberties enshrined in our Constitution. Four more years of President @realDonaldTrump means four more years of conservative judges!,"('pos', 1.0)"
Mike_Pence,6/24/20 11:32,RT @realDonaldTrump: A GREAT DAY IN ARIZONA! https://t.co/jsohSb5QF6,"('neg', 1.0)"
Mike_Pence,6/24/20 01:25,RT @WhiteHouse: President @realDonaldTrump visited the border to celebrate more than 200 MILES of new border wall completed! 🇺🇸 https://t.c…,"('neg', 1.0)"
Mike_Pence,6/23/20 23:59,"RT @SecretsBedard: Law &amp; Order: @VP @Mike_Pence promises justice for George Floyd, but 'no tolerance for vandalism and violence.' Says “Bur…","('neg', 1.0)"
Mike_Pence,6/23/20 23:59,"RT @TeamTrump: Vice President @Mike_Pence announces $5 BILLION in education freedom scholarships!

President @realDonaldTrump is promoting…","('neg', 1.0)"
Mike_Pence,6/23/20 21:59,RT @SecondLady: Bee-zy day at the @VP Residence celebrating National #PollinatorWeek &amp; learning about bees with military families! So fun s…,"('pos', 1.0)"
Mike_Pence,6/23/20 21:59,RT @SecondLady: Bee-autiful day celebrating #PollinatorWeek w/ military children &amp; their parents at the @VP Residence! I read “Hooray for B…,"('pos', 1.0)"
Mike_Pence,6/23/20 21:57,"RT @samantha_zager: Today’s launch of Vice President @Mike_Pence’s #FaithInAmerica tour in Pewaukee, WI was a HUGE success!

Our faith is w…","('pos', 1.0)"
Mike_Pence,6/23/20 21:23,"For American strength, jobs, law and order, our lives, and our liberties, we must defeat Joe Biden in November and re-elect President @realDonaldTrump! #MAGA 🇺🇸","('neg', 1.0)"
Mike_Pence,6/23/20 21:22,"We understand that the greatest of America doesn’t come from the corridors of government, our bustling factories, or even our farms. It comes from the character and faith of the American people. President @realDonaldTrump and I stand strong for FAITH and FREEDOM in America! 🇺🇸 https://t.co/W7gM4FrcI6","('pos', 1.0)"
Mike_Pence,6/23/20 20:58,Let me be clear: Burning churches is not protest and desecrating synagogues is not free speech. There will be no tolerance for violence. We will not bow to the radical left and we will not defund the police. https://t.co/GYTRaBAWYp,"('neg', 1.0)"
Mike_Pence,6/23/20 20:56,"Thank you, Wisconsin! With President @realDonaldTrump in the @WhiteHouse, we will Make America Great Again...Again! 🇺🇸 https://t.co/jgxgSbVMFc","('neg', 1.0)"
Mike_Pence,6/23/20 20:23,"RT @KellyannePolls: #SchoolChoice gives parents the power to pick a better educational solution for their children. 

All Kids Matter. 

.@…","('neg', 1.0)"
Mike_Pence,6/23/20 18:41,RT @WhiteHouse: LIVE: President @realDonaldTrump participates in a briefing on border security https://t.co/h4r64vRgQ7,"('neg', 1.0)"
Mike_Pence,6/23/20 18:39,Just arrived here at the “Faith in America Tour” with @ScottWalker and @KellyannePolls in Wisconsin! #MAGA,"('neg', 1.0)"
Mike_Pence,6/23/20 17:50,"RT @TrumpVictoryWI: ✅ VP @Mike_Pence has arrived and his Faith in America Tour is UNDERWAY!

🎉 Wisconsinites are FIRED UP! 🎉

The #Transiti…","('neg', 1.0)"
Mike_Pence,6/23/20 17:49,President @realDonaldTrump &amp; our Administration will continue to stand for school choice for every family as we work to create a new program that will provide more than $5 billion in school choice programs across America. The time for Education Freedom Scholarships is now. https://t.co/hSfgj8BtBA,"('neg', 1.0)"
Mike_Pence,6/23/20 17:48,"School choice is an idea whose time has come and as this movement grows, we’ll continue to fight to give every parent the right to choose where their kids go to school, regardless of zip code or income. https://t.co/RfXnxkR74h","('pos', 1.0)"
Mike_Pence,6/23/20 17:46,"Thank you @STEM_Saratoga, @BetsyDeVosED, @KellyannePolls, @twgray, and everyone at Waukesha STEM Academy. Thirty years ago, Wisconsin is where school choice began, and today, more than 43,000 students are able to attend the school of their choosing. https://t.co/7PvmHm3CVf","('pos', 0.8)"
Mike_Pence,6/23/20 16:59,"Under President @realDonaldTrump’s leadership, our Administration has invested more than $1.5 billion in the development of America’s public charter schools, helping them grow to serve more than 3 million students.","('pos', 0.8)"
Mike_Pence,6/23/20 16:56,President @realDonaldTrump is calling on Congress to pass the Education Freedom Scholarship and Opportunity Act which would give 1 million more children the freedom to attend the school of their choice.,"('neg', 0.8)"
Mike_Pence,6/23/20 16:56,"Today, over half a million families are participating in private school choice programs, yet thousands of kids are still on the waitlist for publicly funded K-12 scholarships. The ability for parents to choose where their child goes to school should not be based on income.","('neg', 1.0)"
Mike_Pence,6/23/20 15:55,Watch LIVE: Roundtable with @BetsyDeVosED on school choice at @STEM_Saratoga https://t.co/E3fkXY4hQV,"('neg', 1.0)"
Mike_Pence,6/23/20 15:39,Thank You Wisconsin!! Great to be back in the Badger State! https://t.co/UvzDpwxIAQ,"('neg', 1.0)"
Mike_Pence,6/23/20 15:32,"Hello, Wisconsin! Great to be here with @RepBryanSteil and @RepGrothman! https://t.co/DMElB4EX5x","('neg', 1.0)"
Mike_Pence,6/23/20 15:21,"RT @TrumpVictoryWI: Welcome back to the Badger State, Mr. Vice President 🐾🇺🇸

#LeadRight #OnWisconsin https://t.co/ydhfSHzoAG","('neg', 1.0)"
Mike_Pence,6/23/20 15:21,"RT @TrumpVictoryWI: 🧀 Wisconsin is TRUMP Country 🧀

The Badger State is FIRED UP to welcome Vice President @Mike_Pence back to Wisconsin.…","('pos', 1.0)"
Mike_Pence,6/23/20 13:20,Heading to Wisconsin! President @realDonaldTrump and our Administration stand for school choice and firmly believe that you shouldn’t be denied the ability to choose where your kids go to school because of your zip code or income. https://t.co/LNxLEKZHL3,"('neg', 1.0)"
Mike_Pence,6/22/20 22:07,RT @WhiteHouse: President @realDonaldTrump is taking common-sense action to put Americans first in line for jobs as we recover from the imp…,"('neg', 0.6)"
Mike_Pence,6/22/20 18:11,Traveling to Wisconsin tomorrow with @BetsyDeVosED for a roundtable on the importance of school choice in our Country. No family in America should be denied the ability to choose their child’s school because of their zip code or income.,"('pos', 1.0)"
Mike_Pence,6/22/20 13:33,RT @SecondLady: This week is National Pollinator Week and a time to recognize the important role pollinators play in nature and our food su…,"('pos', 1.0)"
Mike_Pence,6/22/20 02:55,"RT @WhiteHouse: “The loss of our heroes breaks our hearts and pains our souls,” President @realDonaldTrump said in the East Room on Wednesd…","('neg', 1.0)"
Mike_Pence,6/22/20 00:41,"RT @WhiteHouse: Constructive engagement between citizens and police makes stronger, safer communities.

How President @realDonaldTrump is w…","('neg', 1.0)"
Mike_Pence,6/21/20 15:49,RT @WhiteHouse: Happy Father's Day! https://t.co/OZ1QAADNV4,"('neg', 1.0)"
Mike_Pence,6/21/20 13:01,"Happy Father’s Day to all of America’s Dads &amp; especially to my late father, Ed Pence, a kid who grew up in the big city, served in the Korean War, and built everything that matters—a family, a business and a good name... and the best Dad a guy could ever have. #HappyFathersDay https://t.co/2iO4nQbn9T","('pos', 1.0)"
Mike_Pence,6/21/20 02:49,"RT @TrumpWarRoom: President @RealDonaldTrump is leading the Great American Comeback!

""Two weeks ago, job numbers came in. The single bigge…","('neg', 1.0)"
Mike_Pence,6/21/20 02:47,"It’s on, America! The road to victory starts now! #MAGA 🇺🇸 https://t.co/gJfQMC7uJf","('pos', 1.0)"
Mike_Pence,6/21/20 02:44,"We’ll listen, we’ll learn and we’ll lead. The one thing we’re not going to do is cave to the radical left and we’re not going to defund the police. https://t.co/0wIuqBjkWU","('neg', 1.0)"
Mike_Pence,6/21/20 02:32,"President @realDonaldTrump has DELIVERED for the American people! It has been three years of action, three years of results, and three years of Promises Made and Promises Kept! https://t.co/YRv4jkQOp0","('neg', 1.0)"
Mike_Pence,6/21/20 02:30,"Thank you, Oklahoma! With #FourMoreYears of President @realDonaldTrump in the @WhiteHouse, we will Make America Great Again...AGAIN! 🇺🇸 https://t.co/wtTnlf4vbv","('neg', 1.0)"
Mike_Pence,6/21/20 02:13,RT @realDonaldTrump: THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE! #MAGA https://t.co/AoIcroQUQd,"('neg', 1.0)"
Mike_Pence,6/21/20 00:43,"RT @thehill: VP Mike Pence: ""We will always put the health of America first."" https://t.co/kqMxBGgHlV","('neg', 0.6)"
Mike_Pence,6/21/20 00:21,"RT @SenatorLankford: Great conversation with pastors &amp; leaders &amp; @Mike_Pence. @tulsaDreamCtr is a remarkable ministry to bring food, educat…","('pos', 1.0)"
Mike_Pence,6/21/20 00:15,RT @GOP: “The Transition to Greatness has BEGUN!” -@Mike_Pence,"('neg', 1.0)"
Mike_Pence,6/21/20 00:15,"RT @TeamTrump: LIVE: President Trump in Tulsa, OK #Tulsa #Oklahoma #MAGA

Text TRUMP to 88022 https://t.co/cs06dJX6xs","('neg', 1.0)"
Mike_Pence,6/21/20 00:15,"Honored to hear from faith &amp; community leaders today in Tulsa about how we can support the African American community. With over 1.6 million meals delivered &amp; over 65 trucks a week traveling across America, the work being done at the @TulsaDreamCtr is nothing short of incredible. https://t.co/JTGd5Kl7kM","('pos', 1.0)"
Mike_Pence,6/20/20 23:46,"RT @TeamTrump: President @realDonaldTrump will be taking the stage in Tulsa shortly!

He is fighting for the people of Oklahoma!

#TrumpRal…","('neg', 1.0)"
Mike_Pence,6/20/20 22:31,RT @GovStitt: Welcome to Tulsa Mr. Vice President @Mike_Pence! It’s a tremendous honor to have you in Oklahoma. https://t.co/j6okO9wymR,"('pos', 1.0)"
Mike_Pence,6/20/20 21:53,"RT @WhiteHouse: ""You shouldn't be denied the ability to choose where your kids go to school just because of your zip code or because of you…","('neg', 1.0)"
Mike_Pence,6/20/20 20:30,Just landed here in Tulsa! Ready for an amazing Make America Great Again Rally! #FourMoreYears,"('pos', 1.0)"
Mike_Pence,6/20/20 19:30,"RT @TeamTrump: Vice President @Mike_Pence: “I see a nation that is committed to expanding opportunities for every American."" https://t.co/s…","('pos', 1.0)"
Mike_Pence,6/20/20 19:29,"RT @TeamTrump: TONIGHT: President @realDonaldTrump is in Tulsa, Oklahoma for a Make America Great Again Rally!

Join us at 8:00 pm ET!

RSV…","('neg', 1.0)"
Mike_Pence,6/20/20 18:09,"We are wheels up to Tulsa, Oklahoma! See you soon! #MAGA 🇺🇸","('neg', 1.0)"
Mike_Pence,6/20/20 17:30,"RT @WhiteHouse: ""My administration is marshaling every resource to stop the crisis of veteran suicide and protect our nation's most treasur…","('pos', 0.6)"
Mike_Pence,6/20/20 17:30,RT @WhiteHouse: Better information-sharing is crucial for better policing. https://t.co/mO4qMN8fMk,"('neg', 0.8)"
Mike_Pence,6/20/20 17:30,RT @WhiteHouse: President @realDonaldTrump believes in high standards for police AND for public safety. https://t.co/uizmLnmtVc,"('neg', 1.0)"
Mike_Pence,6/19/20 22:09,RT @marklevinshow: VP Mike Pence joins me tonight on radio!,"('neg', 1.0)"
Mike_Pence,6/19/20 16:07,"RT @TeamTrump: Vice President @Mike_Pence in Detroit yesterday: ""The people of this country, the people of this state, I think can be proud…","('neg', 1.0)"
Mike_Pence,6/19/20 14:32,"RT @WhiteHouse: ""We commit, as one Nation, to live true to our highest ideals and to build always toward a freer, stronger country that val…","('pos', 0.8)"
Mike_Pence,6/19/20 14:10,"On this day, we also honor the unbreakable spirit and countless contributions of African Americans throughout our history who have enriched every facet of American life. #Juneteenth","('neg', 1.0)"
Mike_Pence,6/19/20 14:10,"On this #Juneteenth, we remember the millions of African Americans who suffered the evils of slavery and commemorate the historic moment, in 1865, when the long awaited order reading  “All Slaves are Free” ushered in Emancipation.","('pos', 0.8)"
Mike_Pence,6/19/20 00:04,RT @WhiteHouse: .@SecondLady Karen Pence has taken a leading role on President @realDonaldTrump's task force to support veterans' mental he…,"('pos', 1.0)"
Mike_Pence,6/18/20 21:46,"RT @SecondLady: Preventing suicide among our #Veterans and our nation is the highest priority. If you or a loved one needs help, please fin…","('pos', 0.8)"
Mike_Pence,6/18/20 21:34,RT @AmericaFirstPol: Vice President @Mike_Pence thanks the teams at Chardam Gear and Casadei Steel of Michigan for doing their part to slow…,"('neg', 1.0)"
Mike_Pence,6/18/20 21:31,"I’m proud to report, that after a challenging time in our Nation, every state in this Country and American businesses large and small have already begun to reopen. We are Opening Up America again and getting Americans back to work! #TransitiontoGreatness 🇺🇸 https://t.co/98KlSmRsVB","('pos', 1.0)"
Mike_Pence,6/18/20 21:30,"Thank you, Chardam Gear Company and Casadei Steel Inc., for the warm welcome today! It was a great privilege to be in Michigan with @SecGeneScalia and two American businesses that have built America up and helped keep us safe for a combined 84 years! https://t.co/9SQzMZWkKf","('pos', 1.0)"
Mike_Pence,6/18/20 19:42,"RT @AmericaFirstPol: Vice President @Mike_Pence: “The transition to greatness has begun and we’re building, and rebuilding, the economy!”…","('neg', 1.0)"
Mike_Pence,6/18/20 19:40,RT @WhiteHouse: LIVE: President Trump holds a roundtable with governors https://t.co/3rWwFst8DB,"('neg', 1.0)"
Mike_Pence,6/18/20 19:38,"RT @AmericaFirstPol: THANK YOU Vice President @Mike_Pence for another stop on the #GreatAmericanComeback tour. 🇺🇸 

@VP: “This is a nation…","('neg', 1.0)"
Mike_Pence,6/18/20 19:07,"RT @TeamTrump: Vice President @Mike_Pence: “President @realDonaldTrump delivered on every promise he made to the people of Michigan”

#Prom…","('neg', 1.0)"
Mike_Pence,6/18/20 19:07,RT @TeamTrump: Vice President @Mike_Pence: “Every state in this country is now opened up again” https://t.co/IoUGkCh1ui,"('neg', 1.0)"
Mike_Pence,6/18/20 18:46,RT @rooprajfox2: Vice President is taking part in a tour of Chardam Gear Company right now. They make aerospace components in Macomb Co. @V…,"('pos', 0.6)"
Mike_Pence,6/18/20 18:42,"Watch LIVE: Remarks at Casadei Steel Inc. in Sterling Heights, MI https://t.co/HXML1GBGSo","('neg', 1.0)"
Mike_Pence,6/18/20 17:13,RT @RickAlbinWoodTV: The Vice President having lunch at “The Engine House” https://t.co/XcM4g369vS,"('neg', 1.0)"
Mike_Pence,6/18/20 17:10,"The Engine House is an amazing establishment owned by two incredible Michigan firefighters, who have spent decades serving their fellow Michiganders and the Nation. It was an honor to have lunch there with a combat Veteran and truly great American, @JohnJamesMI, this afternoon! https://t.co/dwJY97q3b3","('pos', 1.0)"
